,sales_id,customer_id,order_date,ship_date,ship_mode,ship_to,total
7645,4424,690,2024-08-12,2024-08-12,Same Day,186,576.67
7646,5270,677,2024-08-12,2024-08-16,Second Class,384,1914.09
7647,3998,706,2024-08-12,2024-08-13,First Class,25,103.26
7648,3421,447,2024-08-12,2024-08-19,Standard Class,130,4379.93
7649,3380,706,2024-08-12,2024-08-15,Second Class,292,553.58
7650,6454,111,2024-08-13,2024-08-18,Standard Class,505,2477.76
7651,562,325,2024-08-13,2024-08-13,Same Day,505,458.28
7652,7010,518,2024-08-13,2024-08-17,Second Class,185,202.04
7653,2947,637,2024-08-13,2024-08-19,Standard Class,201,231.03
7654,6981,106,2024-08-14,2024-08-17,Second Class,484,821.6
7655,4136,254,2024-08-14,2024-08-15,First Class,405,312.7
7656,2662,645,2024-08-14,2024-08-14,Same Day,214,158.54
7657,2634,44,2024-08-14,2024-08-21,Standard Class,543,1167.41
7658,6411,252,2024-08-14,2024-08-15,First Class,8,4186.54
7659,9848,707,2024-08-14,2024-08-17,Second Class,25,4953.8
7660,6779,279,2024-08-14,2024-08-20,Standard Class,334,58.36
7661,2805,270,2024-08-14,2024-08-19,Standard Class,39,64.41
7662,4399,307,2024-08-14,2024-08-18,Second Class,577,411.89
7663,9842,310,2024-08-14,2024-08-20,Standard Class,182,679.98
7664,9237,145,2024-08-14,2024-08-21,Standard Class,124,444.98
7665,4643,517,2024-08-14,2024-08-17,Second Class,267,132.96
7666,6716,686,2024-08-15,2024-08-16,First Class,448,216.84
7667,272,461,2024-08-15,2024-08-22,Standard Class,329,1311.13
7668,6577,672,2024-08-15,2024-08-16,First Class,218,108.44
7669,2831,499,2024-08-15,2024-08-15,Same Day,137,598.88
7670,9204,618,2024-08-15,2024-08-15,Same Day,314,1352.01
7671,4920,404,2024-08-15,2024-08-18,Second Class,542,1217.61
7672,2161,660,2024-08-15,2024-08-15,Same Day,294,3618.3
7673,2057,703,2024-08-15,2024-08-18,Second Class,217,212.6
7674,4239,711,2024-08-15,2024-08-19,Second Class,456,6.56
7675,4088,718,2024-08-15,2024-08-15,Same Day,344,586.66
7676,4736,240,2024-08-16,2024-08-21,Standard Class,8,2634.59
7677,6066,284,2024-08-16,2024-08-16,Same Day,546,5199.87
7678,276,449,2024-08-16,2024-08-20,Second Class,454,636.65
7679,5710,222,2024-08-16,2024-08-16,Same Day,488,1908.93
7680,7512,284,2024-08-16,2024-08-18,First Class,178,88.02
7681,2191,700,2024-08-16,2024-08-17,First Class,599,5.88
7682,8854,702,2024-08-16,2024-08-18,First Class,184,72.14
7683,2639,632,2024-08-16,2024-08-16,Same Day,456,889.01
7684,7008,134,2024-08-16,2024-08-16,Same Day,548,2892.83
7685,1199,148,2024-08-16,2024-08-16,Same Day,16,844.65
7686,5829,282,2024-08-16,2024-08-23,Standard Class,196,824.04
7687,3173,501,2024-08-16,2024-08-20,Second Class,607,489.42
7688,5536,630,2024-08-17,2024-08-17,Same Day,130,1450.5
7689,1468,531,2024-08-17,2024-08-17,Same Day,567,987.76
7690,2311,142,2024-08-17,2024-08-19,First Class,241,4506.13
7691,9444,661,2024-08-17,2024-08-20,Second Class,168,111.8
7692,5029,703,2024-08-18,2024-08-18,Same Day,503,280.16
7693,7450,89,2024-08-18,2024-08-22,Second Class,432,277.5
7694,8662,518,2024-08-18,2024-08-18,Same Day,157,288.88
7695,6917,621,2024-08-18,2024-08-21,Second Class,39,414.0
7696,3635,673,2024-08-18,2024-08-20,First Class,162,74.3
7697,3271,237,2024-08-18,2024-08-18,Same Day,152,22.7
7698,8884,638,2024-08-18,2024-08-24,Standard Class,13,942.92
7699,329,707,2024-08-18,2024-08-25,Standard Class,489,1005.44
7700,3755,640,2024-08-18,2024-08-18,Same Day,149,368.16
7701,1876,526,2024-08-18,2024-08-21,Second Class,13,286.54
7702,1334,4,2024-08-18,2024-08-20,First Class,8,125.91
7703,4420,307,2024-08-18,2024-08-22,Second Class,294,366.53
7704,6274,83,2024-08-19,2024-08-23,Second Class,71,32.4
7705,4359,661,2024-08-19,2024-08-24,Standard Class,26,6.24
7706,1711,648,2024-08-19,2024-08-22,Second Class,231,174.2
7707,7050,275,2024-08-19,2024-08-19,Same Day,436,938.38
7708,7649,471,2024-08-19,2024-08-19,Same Day,51,636.86
7709,5938,27,2024-08-19,2024-08-24,Standard Class,494,51.66
7710,3892,286,2024-08-19,2024-08-21,First Class,480,21.56
7711,6011,712,2024-08-19,2024-08-26,Standard Class,587,727.52
7712,8679,666,2024-08-20,2024-08-22,First Class,255,254.52
7713,1586,88,2024-08-20,2024-08-21,First Class,526,53.34
7714,6004,686,2024-08-20,2024-08-24,Second Class,288,935.31
7715,3145,659,2024-08-21,2024-08-24,Second Class,236,1557.99
7716,495,535,2024-08-21,2024-08-25,Second Class,610,2020.6
7717,4220,716,2024-08-21,2024-08-24,Second Class,413,24.6
7718,7431,111,2024-08-21,2024-08-25,Second Class,328,4582.93
7719,4493,619,2024-08-21,2024-08-21,Same Day,113,819.6
7720,5995,715,2024-08-21,2024-08-23,First Class,446,656.05
7721,3175,227,2024-08-21,2024-08-21,Same Day,434,3095.93
7722,4656,241,2024-08-21,2024-08-21,Same Day,294,201.2
7723,9005,652,2024-08-21,2024-08-24,Second Class,171,5028.99
7724,7711,650,2024-08-21,2024-08-26,Standard Class,336,751.88
7725,710,450,2024-08-21,2024-08-21,Same Day,175,358.55
7726,7201,669,2024-08-21,2024-08-26,Standard Class,14,830.1
7727,1300,286,2024-08-21,2024-08-25,Second Class,525,34.62
7728,4506,490,2024-08-21,2024-08-23,First Class,137,203.64
7729,7582,461,2024-08-22,2024-08-29,Standard Class,147,1396.81
7730,1206,303,2024-08-22,2024-08-22,Same Day,227,195.25
7731,9901,69,2024-08-22,2024-08-26,Second Class,597,419.4
7732,5614,307,2024-08-22,2024-08-24,First Class,557,9.9
7733,8529,313,2024-08-22,2024-08-26,Second Class,495,7936.7
7734,747,105,2024-08-22,2024-08-26,Second Class,348,187.67
7735,2627,129,2024-08-22,2024-08-22,Same Day,508,135.76
7736,4274,707,2024-08-22,2024-08-25,Second Class,534,40.93
7737,7688,540,2024-08-22,2024-08-24,First Class,482,564.72
7738,8525,302,2024-08-22,2024-08-26,Second Class,289,1232.48
7739,9134,474,2024-08-22,2024-08-28,Standard Class,320,278.54
7740,8907,459,2024-08-22,2024-08-24,First Class,508,231.5
7741,3070,639,2024-08-22,2024-08-26,Second Class,340,580.41
7742,2171,521,2024-08-23,2024-08-25,First Class,600,854.22
7743,51,537,2024-08-23,2024-08-27,Second Class,338,17.67
7744,2098,681,2024-08-23,2024-08-30,Standard Class,569,152.73
7745,6755,58,2024-08-23,2024-08-26,Second Class,175,1219.93
7746,5839,277,2024-08-23,2024-08-24,First Class,120,52.81
7747,147,682,2024-08-23,2024-08-27,Second Class,316,257.7
7748,2677,474,2024-08-23,2024-08-23,Same Day,468,124.15
7749,6600,57,2024-08-23,2024-08-28,Standard Class,250,898.91
7750,6712,105,2024-08-23,2024-08-23,Same Day,550,1188.89
7751,7163,471,2024-08-23,2024-08-23,Same Day,412,388.8
7752,1345,452,2024-08-23,2024-08-28,Standard Class,609,139.96
7753,9808,331,2024-08-23,2024-08-30,Standard Class,172,1252.24
7754,277,43,2024-08-23,2024-08-27,Second Class,388,775.47
7755,7137,28,2024-08-23,2024-08-29,Standard Class,155,1950.49
7756,5998,420,2024-08-23,2024-08-28,Standard Class,131,104.1
7757,3729,689,2024-08-23,2024-08-29,Standard Class,150,119.49
7758,8346,118,2024-08-23,2024-08-30,Standard Class,476,8.74
7759,9100,712,2024-08-23,2024-08-29,Standard Class,204,3479.88
7760,6294,303,2024-08-23,2024-08-30,Standard Class,482,307.13
7761,5223,121,2024-08-23,2024-08-25,First Class,242,2009.54
7762,6278,315,2024-08-23,2024-08-25,First Class,298,546.67
7763,1947,443,2024-08-23,2024-08-23,Same Day,249,888.96
7764,4074,29,2024-08-23,2024-08-28,Standard Class,291,11.96
7765,2702,643,2024-08-24,2024-08-24,Same Day,196,444.56
7766,4996,318,2024-08-24,2024-08-30,Standard Class,311,22.18
7767,767,124,2024-08-24,2024-08-24,Same Day,362,604.9
7768,9982,6,2024-08-24,2024-08-24,Same Day,79,1381.18
7769,9291,669,2024-08-24,2024-08-31,Standard Class,580,33.4
7770,5049,119,2024-08-24,2024-08-24,Same Day,398,125.46
7771,9421,688,2024-08-24,2024-08-28,Second Class,160,3813.08
7772,3146,724,2024-08-24,2024-08-27,Second Class,59,1158.78
7773,7960,714,2024-08-24,2024-08-26,First Class,307,234.88
7774,4314,707,2024-08-24,2024-08-28,Second Class,383,574.9
7775,9503,539,2024-08-24,2024-08-28,Second Class,314,2149.78
7776,1601,664,2024-08-24,2024-08-24,Same Day,560,810.4
7777,8462,260,2024-08-24,2024-08-30,Standard Class,127,821.76
7778,3321,695,2024-08-24,2024-08-24,Same Day,629,926.87
7779,2078,491,2024-08-24,2024-08-28,Second Class,413,764.75
7780,8951,655,2024-08-24,2024-08-24,Same Day,587,324.9
7781,6475,490,2024-08-24,2024-08-28,Second Class,403,92.94
7782,921,463,2024-08-24,2024-08-24,Same Day,256,3674.34
7783,2294,631,2024-08-25,2024-08-28,Second Class,457,64.78
7784,7077,683,2024-08-25,2024-08-26,First Class,473,355.95
7785,3978,298,2024-08-25,2024-08-27,First Class,444,80.28
7786,7443,236,2024-08-25,2024-08-27,First Class,19,17.94
7787,3512,670,2024-08-25,2024-09-01,Standard Class,355,1555.49
7788,8335,79,2024-08-25,2024-08-26,First Class,181,214.58
7789,4159,695,2024-08-25,2024-08-28,Second Class,366,406.89
7790,9998,516,2024-08-25,2024-08-25,Same Day,141,176.71
7791,3851,256,2024-08-25,2024-08-25,Same Day,375,69.98
7792,6169,701,2024-08-25,2024-09-01,Standard Class,7,80.78
7793,560,694,2024-08-25,2024-08-28,Second Class,437,93.28
7794,1626,84,2024-08-25,2024-08-27,First Class,420,1602.33
7795,8870,666,2024-08-25,2024-08-29,Second Class,397,520.26
7796,4705,276,2024-08-25,2024-08-27,First Class,309,205.9
7797,6997,460,2024-08-25,2024-08-29,Second Class,424,345.1
7798,5870,419,2024-08-25,2024-08-30,Standard Class,627,50.6
7799,4062,722,2024-08-25,2024-08-31,Standard Class,457,162.79
7800,3829,496,2024-08-25,2024-08-26,First Class,147,1738.34
7801,6810,670,2024-08-25,2024-08-29,Second Class,3,390.75
7802,8074,294,2024-08-26,2024-08-30,Second Class,456,5939.92
7803,3550,654,2024-08-26,2024-08-29,Second Class,443,1404.67
7804,2931,643,2024-08-26,2024-09-01,Standard Class,289,72.16
7805,1974,429,2024-08-26,2024-09-01,Standard Class,384,5361.67
7806,7979,684,2024-08-26,2024-08-27,First Class,376,1142.07
7807,4532,631,2024-08-26,2024-08-31,Standard Class,610,557.14
7808,6096,102,2024-08-26,2024-08-26,Same Day,179,2036.86
7809,104,690,2024-08-26,2024-09-01,Standard Class,11,1702.64
7810,869,508,2024-08-26,2024-08-30,Second Class,37,3464.27
7811,5035,715,2024-08-26,2024-09-02,Standard Class,475,644.08
7812,2301,672,2024-08-26,2024-08-28,First Class,12,101.88
7813,9029,430,2024-08-26,2024-08-30,Second Class,51,17.64
7814,197,540,2024-08-26,2024-08-27,First Class,2,343.13
7815,1933,89,2024-08-26,2024-09-02,Standard Class,521,464.0
7816,1019,491,2024-08-26,2024-08-28,First Class,567,106.91
7817,4312,636,2024-08-26,2024-08-31,Standard Class,593,40.85
7818,5304,530,2024-08-26,2024-08-26,Same Day,600,801.25
7819,4413,95,2024-08-27,2024-08-31,Second Class,526,1751.85
7820,9246,420,2024-08-27,2024-09-02,Standard Class,231,250.45
7821,8587,690,2024-08-27,2024-09-02,Standard Class,73,12.48
7822,1521,57,2024-08-27,2024-08-28,First Class,311,17.55
7823,5225,423,2024-08-27,2024-08-28,First Class,333,242.38
7824,7617,251,2024-08-27,2024-08-29,First Class,354,441.47
7825,2925,317,2024-08-27,2024-08-27,Same Day,108,1404.9
7826,4944,437,2024-08-27,2024-08-27,Same Day,370,40.14
7827,9106,428,2024-08-27,2024-08-27,Same Day,290,79.95
7828,3055,318,2024-08-28,2024-08-30,First Class,305,4565.75
7829,5836,131,2024-08-28,2024-08-29,First Class,223,30.44
7830,4540,100,2024-08-28,2024-08-28,Same Day,531,1463.07
7831,677,308,2024-08-28,2024-08-28,Same Day,508,95.9
7832,1828,720,2024-08-28,2024-08-28,Same Day,131,3035.11
7833,49,420,2024-08-28,2024-08-30,First Class,304,1027.15
7834,2674,418,2024-08-28,2024-08-28,Same Day,402,99.13
7835,3351,282,2024-08-28,2024-08-28,Same Day,49,846.94
7836,6061,151,2024-08-28,2024-08-28,Same Day,466,1542.55
7837,4449,652,2024-08-28,2024-08-31,Second Class,468,182.67
7838,9821,305,2024-08-28,2024-09-01,Second Class,395,42.37
7839,3551,725,2024-08-28,2024-08-28,Same Day,559,344.26
7840,202,410,2024-08-28,2024-09-02,Standard Class,414,324.94
7841,2636,249,2024-08-28,2024-09-03,Standard Class,427,2630.78
7842,9083,72,2024-08-28,2024-08-29,First Class,620,441.96
7843,5549,450,2024-08-28,2024-08-29,First Class,408,13.9
7844,7854,79,2024-08-28,2024-08-30,First Class,33,195.27
7845,4909,428,2024-08-28,2024-09-01,Second Class,245,1562.07
7846,4785,663,2024-08-28,2024-09-03,Standard Class,113,5534.8
7847,1296,435,2024-08-28,2024-09-02,Standard Class,236,146.54
7848,1848,14,2024-08-29,2024-09-05,Standard Class,468,52.46
7849,8664,41,2024-08-29,2024-08-29,Same Day,198,3.38
7850,270,277,2024-08-29,2024-08-29,Same Day,329,1115.51
7851,2680,501,2024-08-29,2024-08-30,First Class,66,2387.29
7852,7242,486,2024-08-29,2024-08-29,Same Day,36,962.16
7853,2102,126,2024-08-29,2024-08-29,Same Day,41,451.72
7854,4309,329,2024-08-29,2024-08-29,Same Day,543,393.88
7855,2387,273,2024-08-29,2024-08-29,Same Day,286,32.4
7856,7056,698,2024-08-29,2024-08-30,First Class,121,171.76
7857,8924,435,2024-08-29,2024-08-29,Same Day,426,636.48
7858,8420,612,2024-08-29,2024-09-02,Second Class,87,6671.58
7859,2242,527,2024-08-29,2024-08-30,First Class,398,1562.97
7860,1133,660,2024-08-29,2024-08-30,First Class,589,63.01
7861,3738,434,2024-08-30,2024-09-02,Second Class,216,163.19
7862,2335,16,2024-08-30,2024-08-30,Same Day,517,622.95
7863,7207,249,2024-08-30,2024-09-02,Second Class,280,1703.89
7864,4525,509,2024-08-30,2024-09-03,Second Class,563,534.57
7865,8645,293,2024-08-30,2024-08-30,Same Day,282,226.26
7866,1014,100,2024-08-30,2024-09-04,Standard Class,246,1534.27
7867,1761,288,2024-08-30,2024-09-04,Standard Class,156,110.92
7868,9799,519,2024-08-30,2024-09-01,First Class,262,397.77
7869,9248,486,2024-08-30,2024-08-30,Same Day,581,168.51
7870,3006,701,2024-08-30,2024-09-05,Standard Class,128,384.72
7871,138,496,2024-08-30,2024-08-31,First Class,629,348.91
7872,5386,612,2024-08-30,2024-08-30,Same Day,603,451.26
7873,953,703,2024-08-30,2024-09-03,Second Class,480,191.16
7874,2820,508,2024-08-30,2024-09-03,Second Class,472,755.96
7875,357,699,2024-08-30,2024-09-05,Standard Class,538,1216.66
7876,9970,30,2024-08-30,2024-09-01,First Class,353,282.17
7877,8502,492,2024-08-30,2024-09-01,First Class,243,549.4
7878,4240,538,2024-08-30,2024-09-01,First Class,21,341.7
7879,6328,332,2024-08-30,2024-09-01,First Class,13,551.28
7880,5847,485,2024-08-30,2024-09-06,Standard Class,158,1016.02
7881,3852,658,2024-09-01,2024-09-01,Same Day,144,885.77
7882,4466,478,2024-09-02,2024-09-07,Standard Class,184,698.69
7883,318,626,2024-09-03,2024-09-07,Second Class,256,1302.34
7884,1903,541,2024-09-03,2024-09-06,Second Class,201,49.99
7885,5730,479,2024-09-03,2024-09-06,Second Class,505,435.06
7886,5588,513,2024-09-03,2024-09-09,Standard Class,403,327.63
7887,6171,401,2024-09-03,2024-09-10,Standard Class,200,19.22
7888,8175,511,2024-09-04,2024-09-04,Same Day,567,949.74
7889,4168,106,2024-09-04,2024-09-04,Same Day,242,339.17
7890,2521,703,2024-09-05,2024-09-05,Same Day,43,853.7
7891,2007,632,2024-09-05,2024-09-11,Standard Class,490,164.88
7892,4938,649,2024-09-06,2024-09-09,Second Class,233,959.03
7893,3750,426,2024-09-06,2024-09-06,Same Day,597,928.19
7894,3951,323,2024-09-06,2024-09-08,First Class,591,2567.78
7895,9653,64,2024-09-06,2024-09-12,Standard Class,430,862.98
7896,2402,531,2024-09-07,2024-09-11,Second Class,484,170.35
7897,5186,321,2024-09-07,2024-09-10,Second Class,162,756.16
7898,8040,629,2024-09-07,2024-09-08,First Class,235,279.82
7899,9888,670,2024-09-07,2024-09-11,Second Class,253,59.75
7900,973,534,2024-09-08,2024-09-08,Same Day,546,916.86
7901,5638,718,2024-09-08,2024-09-14,Standard Class,534,1190.15
7902,6761,626,2024-09-08,2024-09-14,Standard Class,30,283.61
7903,2145,262,2024-09-08,2024-09-11,Second Class,84,736.74
7904,9362,444,2024-09-08,2024-09-08,Same Day,579,1918.73
7905,4360,308,2024-09-08,2024-09-11,Second Class,613,41.94
7906,4064,649,2024-09-08,2024-09-11,Second Class,389,678.64
7907,4331,338,2024-09-08,2024-09-08,Same Day,420,22.68
7908,1501,152,2024-09-09,2024-09-12,Second Class,227,994.88
7909,6178,482,2024-09-09,2024-09-09,Same Day,568,597.89
7910,7878,705,2024-09-09,2024-09-11,First Class,296,3.07
7911,9167,283,2024-09-10,2024-09-11,First Class,183,1464.34
7912,6811,701,2024-09-10,2024-09-15,Standard Class,177,974.92
7913,5213,706,2024-09-10,2024-09-11,First Class,228,2444.82
7914,8633,728,2024-09-11,2024-09-15,Second Class,241,143.36
7915,7580,279,2024-09-11,2024-09-18,Standard Class,432,369.83
7916,7820,142,2024-09-11,2024-09-13,First Class,469,1858.64
7917,6420,335,2024-09-11,2024-09-13,First Class,39,333.8
7918,7977,495,2024-09-11,2024-09-12,First Class,53,1259.66
7919,1456,280,2024-09-12,2024-09-12,Same Day,292,243.01
7920,8618,445,2024-09-12,2024-09-19,Standard Class,281,871.97
7921,7707,720,2024-09-12,2024-09-16,Second Class,499,3270.48
7922,8950,653,2024-09-12,2024-09-14,First Class,169,119.16
7923,9215,672,2024-09-12,2024-09-13,First Class,587,984.26
7924,2239,717,2024-09-12,2024-09-18,Standard Class,455,431.83
7925,6688,709,2024-09-12,2024-09-18,Standard Class,562,636.66
7926,9853,134,2024-09-12,2024-09-12,Same Day,223,2562.3
7927,9060,146,2024-09-13,2024-09-13,Same Day,3,1583.41
7928,2821,658,2024-09-13,2024-09-14,First Class,629,1297.7
7929,4254,270,2024-09-13,2024-09-13,Same Day,117,30.7
7930,455,126,2024-09-13,2024-09-17,Second Class,282,270.88
7931,1956,519,2024-09-13,2024-09-15,First Class,582,723.6
7932,5172,614,2024-09-13,2024-09-13,Same Day,391,22.5
7933,9895,157,2024-09-13,2024-09-14,First Class,520,300.84
7934,5621,610,2024-09-14,2024-09-14,Same Day,342,408.55
7935,255,706,2024-09-14,2024-09-15,First Class,455,208.95
7936,2424,735,2024-09-14,2024-09-15,First Class,538,1023.0
7937,9850,126,2024-09-14,2024-09-17,Second Class,64,631.05
7938,9317,727,2024-09-14,2024-09-16,First Class,62,271.67
7939,7023,660,2024-09-14,2024-09-21,Standard Class,614,73.68
7940,6784,712,2024-09-14,2024-09-14,Same Day,468,729.03
7941,4638,335,2024-09-14,2024-09-20,Standard Class,154,1260.46
7942,6241,512,2024-09-14,2024-09-17,Second Class,473,340.08
7943,4267,340,2024-09-14,2024-09-19,Standard Class,473,37.37
7944,21,727,2024-09-15,2024-09-19,Second Class,185,832.72
7945,9980,687,2024-09-15,2024-09-15,Same Day,27,13.88
7946,3062,613,2024-09-15,2024-09-17,First Class,100,214.76
7947,1139,47,2024-09-15,2024-09-17,First Class,383,396.41
7948,7247,649,2024-09-15,2024-09-18,Second Class,365,574.9
7949,5233,146,2024-09-15,2024-09-15,Same Day,129,4498.74
7950,3219,90,2024-09-15,2024-09-18,Second Class,389,4553.27
7951,1988,481,2024-09-15,2024-09-18,Second Class,190,75.98
7952,2314,514,2024-09-15,2024-09-19,Second Class,346,715.6
7953,5017,547,2024-09-15,2024-09-15,Same Day,382,7851.47
7954,6748,157,2024-09-15,2024-09-17,First Class,99,385.08
7955,4892,727,2024-09-15,2024-09-22,Standard Class,32,355.95
7956,847,710,2024-09-15,2024-09-15,Same Day,320,341.96
7957,3567,680,2024-09-15,2024-09-16,First Class,415,59.99
7958,7661,137,2024-09-15,2024-09-15,Same Day,119,416.51
7959,9464,124,2024-09-15,2024-09-17,First Class,533,867.37
7960,8263,504,2024-09-16,2024-09-19,Second Class,107,103.26
7961,8016,703,2024-09-16,2024-09-23,Standard Class,530,300.36
7962,1677,90,2024-09-16,2024-09-21,Standard Class,538,8.26
7963,7184,316,2024-09-16,2024-09-17,First Class,206,829.86
7964,9445,610,2024-09-16,2024-09-16,Same Day,509,32.28
7965,2381,500,2024-09-16,2024-09-19,Second Class,495,401.95
7966,31,689,2024-09-16,2024-09-23,Standard Class,571,2858.32
7967,7308,702,2024-09-17,2024-09-19,First Class,179,287.86
7968,4245,433,2024-09-17,2024-09-22,Standard Class,510,32.34
7969,5361,622,2024-09-17,2024-09-18,First Class,136,47.43
7970,4117,111,2024-09-17,2024-09-21,Second Class,142,247.95
7971,2654,487,2024-09-17,2024-09-21,Second Class,10,140.83
7972,8180,95,2024-09-17,2024-09-18,First Class,524,253.1
7973,8516,538,2024-09-17,2024-09-19,First Class,308,1420.27
7974,7938,471,2024-09-17,2024-09-20,Second Class,4,209.11
7975,4780,538,2024-09-17,2024-09-20,Second Class,542,186.98
7976,1000,533,2024-09-17,2024-09-18,First Class,500,1455.79
7977,5002,676,2024-09-17,2024-09-17,Same Day,569,26.18
7978,8136,682,2024-09-18,2024-09-23,Standard Class,302,786.72
7979,2183,445,2024-09-18,2024-09-25,Standard Class,328,341.94
7980,308,507,2024-09-18,2024-09-23,Standard Class,63,124.58
7981,3556,709,2024-09-18,2024-09-25,Standard Class,600,879.42
7982,2764,312,2024-09-18,2024-09-18,Same Day,604,239.51
7983,1316,544,2024-09-18,2024-09-18,Same Day,267,220.45
7984,7097,727,2024-09-18,2024-09-18,Same Day,266,263.73
7985,6837,70,2024-09-18,2024-09-22,Second Class,527,2368.19
7986,2921,239,2024-09-18,2024-09-24,Standard Class,232,64.8
7987,8152,639,2024-09-18,2024-09-22,Second Class,222,434.18
7988,4721,148,2024-09-18,2024-09-23,Standard Class,553,640.98
7989,1444,549,2024-09-18,2024-09-19,First Class,235,60.7
7990,3643,329,2024-09-18,2024-09-22,Second Class,243,395.46
7991,2118,450,2024-09-18,2024-09-25,Standard Class,483,715.85
